Abbreviation,TeamName,GridPosition,Position,Points,Year,Circuit,RaceName,QualiDeltaToPole,QualiDeltaToTeammate,QualiBestTimeSec,TeamMomentum,Podium,Win,DNF,DriverForm3,DriverForm5,QualifyingForm3,QualifyingForm5,AverageFinish,AverageGrid,GridGain,AverageGridGain,PodiumRate,WinRate,PointsMomentum,TeamForm,CircuitHistory,DNFRisk,Consistency,Experience,FrontRow,TopFive,TeamGridInteraction
STR,Aston Martin,17.0,15.0,0.0,2022,Barcelona,Spanish Grand Prix,2.668,0.464,81.418,-1.3333333333333337,0,0,0,10.666666666666666,11.4,11.333333333333334,13.2,11.851851851851851,13.11111111111111,2.0,1.8,0.0,0.0,0.4,0.4,11.0,0.0,1.3416407864998765,27.0,0,0,0.022222222222222223
STR,Aston Martin,18.0,14.0,0.0,2022,Monaco,Monaco Grand Prix,2.302,1.065,73.678,-0.3333333333333333,0,0,0,11.666666666666666,12.0,10.666666666666666,12.8,11.964285714285714,13.25,4.0,0.8,0.0,0.0,0.4,0.4,10.5,0.0,2.121320343559644,28.0,0,0,0.021052631578947368
STR,Aston Martin,19.0,16.0,0.0,2022,Baku,Azerbaijan Grand Prix,4.012,2.28,105.371,3.0,0,0,0,13.0,12.2,11.666666666666666,13.8,12.03448275862069,13.413793103448276,3.0,1.6,0.0,0.0,0.4,0.4,19.0,0.0,2.2803508501982774,29.0,0,0,0.02
STR,Aston Martin,17.0,10.0,1.0,2022,Montréal,Canadian Grand Prix,14.233,1.02,95.532,2.333333333333333,0,0,0,15.0,13.0,18.0,13.8,12.166666666666666,13.6,7.0,0.8,0.0,0.0,0.4,0.4,10.5,0.0,2.828427124746191,30.0,0,0,0.022222222222222223
STR,Aston Martin,20.0,11.0,0.0,2022,Silverstone,British Grand Prix,4.301,0.764,103.43,-1.6666666666666663,0,0,0,13.333333333333334,13.0,18.0,14.2,12.096774193548388,13.709677419354838,9.0,1.2,0.0,0.0,0.4,0.4,8.0,0.0,2.828427124746191,31.0,0,0,0.01904761904761905
STR,Aston Martin,12.0,13.0,0.0,2022,Spielberg,Austrian Grand Prix,1.863,0.195,66.847,-2.333333333333333,0,0,0,12.333333333333334,13.2,18.666666666666668,18.2,12.0625,13.90625,-1.0,5.0,0.0,0.0,0.2,0.2,10.5,0.0,2.588435821108958,32.0,0,0,0.015384615384615385
STR,Aston Martin,15.0,10.0,1.0,2022,Le Castellet,French Grand Prix,2.567,0.163,93.439,-1.0,0,0,0,11.333333333333334,12.8,16.333333333333332,17.2,12.090909090909092,13.848484848484848,5.0,4.4,0.0,0.0,0.2,0.2,10.0,0.0,2.3874672772626657,33.0,0,0,0.0125
STR,Aston Martin,14.0,11.0,0.0,2022,Budapest,Hungarian Grand Prix,1.76,-0.136,79.137,0.6666666666666666,0,0,0,11.333333333333334,12.0,15.666666666666666,16.6,12.029411764705882,13.882352941176471,3.0,4.6,0.0,0.0,0.4,0.4,19.0,0.0,2.549509756796394,34.0,0,0,0.02666666666666667
STR,Aston Martin,9.0,11.0,0.0,2022,Spa-Francorchamps,Belgian Grand Prix,2.591,-0.088,106.256,1.3333333333333337,0,0,0,11.333333333333334,11.0,13.666666666666666,15.6,12.0,13.885714285714286,-2.0,4.6,0.0,0.0,0.4,0.4,20.0,0.0,1.224744871391592,35.0,0,0,0.04
STR,Aston Martin,10.0,10.0,1.0,2022,Zandvoort,Dutch Grand Prix,1.074,-0.975,71.416,0.6666666666666666,0,0,0,10.666666666666666,11.2,12.666666666666666,14.0,11.972222222222221,13.75,0.0,2.8,0.0,0.0,0.2,0.2,12.0,0.0,1.0954451150103355,36.0,0,0,0.018181818181818184
STR,Aston Martin,12.0,18.0,0.0,2022,Monza,Italian Grand Prix,2.587,0.112,82.748,-1.3333333333333337,0,0,0,10.666666666666666,11.0,11.0,12.0,11.91891891891892,13.64864864864865,-6.0,1.0,0.0,0.0,0.4,0.4,7.0,0.0,1.224744871391592,37.0,0,0,0.03076923076923077
STR,Aston Martin,11.0,6.0,8.0,2022,Marina Bay,Singapore Grand Prix,4.799,-0.169,114.211,-1.6666666666666667,0,0,0,13.0,12.0,10.333333333333334,12.0,12.078947368421053,13.605263157894736,5.0,0.0,0.0,0.0,0.4,0.4,10.5,0.0,3.391164991562635,38.0,0,0,0.03333333333333333
STR,Aston Martin,19.0,12.0,0.0,2022,Suzuka,Japanese Grand Prix,2.115,0.865,91.419,6.666666666666667,0,0,0,11.333333333333334,11.2,11.0,11.2,11.923076923076923,13.538461538461538,7.0,0.0,0.0,0.0,1.8,1.8,10.5,0.0,4.324349662087932,39.0,0,0,0.09
STR,Aston Martin,5.0,18.0,0.0,2022,Austin,United States Grand Prix,1.242,-0.8,95.598,0.0,0,0,0,12.0,11.4,14.0,12.2,11.925,13.675,-13.0,0.8,0.0,0.0,1.8,1.8,12.0,0.0,4.335896677735761,40.0,0,1,0.3
STR,Aston Martin,20.0,15.0,0.0,2022,Mexico City,Mexico City Grand Prix,2.745,0.101,80.52,-2.666666666666667,0,0,0,12.0,12.8,11.666666666666666,11.4,12.073170731707316,13.463414634146341,5.0,-1.4,0.0,0.0,1.8,1.8,14.0,0.0,5.21536192416212,41.0,0,0,0.08571428571428572
STR,Aston Martin,15.0,10.0,1.0,2022,São Paulo,São Paulo Grand Prix,1.329,0.532,72.21,-4.0,0,0,0,15.0,13.8,14.666666666666666,13.4,12.142857142857142,13.619047619047619,5.0,-0.4,0.0,0.0,1.6,1.6,20.0,0.0,5.019960159204454,42.0,0,0,0.1
STR,Aston Martin,14.0,8.0,4.0,2022,Yas Island,Abu Dhabi Grand Prix,1.535,0.398,85.359,-1.0,0,0,0,14.333333333333334,12.2,13.333333333333334,14.0,12.093023255813954,13.651162790697674,6.0,1.8,0.0,0.0,1.8,1.8,13.0,0.0,4.604345773288536,43.0,0,0,0.12000000000000001
TSU,AlphaTauri,16.0,8.0,4.0,2022,Sakhir,Bahrain Grand Prix,2.192,1.115,92.75,4.666666666666666,0,0,0,10.333333333333334,13.2,8.0,11.2,13.181818181818182,11.5,8.0,-2.0,0.0,0.0,2.4,0.0,9.0,0.0,5.805170109479997,22.0,0,0,0.0
TSU,AlphaTauri,19.0,19.0,0.0,2022,Jeddah,Saudi Arabian Grand Prix,2.0,0.0,82.3725,-4.666666666666666,0,0,0,8.666666666666666,10.8,10.666666666666666,11.0,12.956521739130435,11.695652173913043,0.0,0.2,0.0,0.0,3.2,0.8,14.0,0.0,4.658325879540846,23.0,0,0,0.04
TSU,AlphaTauri,13.0,15.0,0.0,2022,Melbourne,Australian Grand Prix,1.556,0.198,79.424,-2.666666666666667,0,0,0,10.333333333333334,11.6,14.333333333333334,11.8,13.208333333333334,12.0,-2.0,0.2,0.0,0.0,3.2,0.8,10.5,0.0,5.770615218501403,24.0,0,0,0.05714285714285715
TSU,AlphaTauri,12.0,7.0,6.0,2022,Imola,Emilia Romagna Grand Prix,1.796,-0.258,80.474,-2.0,0,0,0,14.0,12.0,16.0,12.8,13.28,12.04,5.0,0.8,0.0,0.0,3.2,0.8,12.0,0.0,5.958187643906492,25.0,0,0,0.06153846153846154
TSU,AlphaTauri,9.0,12.0,0.0,2022,Miami,Miami Grand Prix,1.136,0.242,89.932,0.0,0,0,0,13.666666666666666,10.6,14.666666666666666,13.6,13.038461538461538,12.038461538461538,-3.0,3.0,0.0,0.0,4.4,2.0,10.5,0.0,6.18869937870632,26.0,0,0,0.2
TSU,AlphaTauri,13.0,10.0,1.0,2022,Barcelona,Spanish Grand Prix,1.889,-0.08,80.639,-2.6666666666666665,0,0,0,11.333333333333334,12.2,11.333333333333334,13.8,13.0,11.925925925925926,3.0,1.6,0.0,0.0,2.0,2.0,20.0,0.0,4.969909455915671,27.0,0,0,0.14285714285714285
TSU,AlphaTauri,11.0,17.0,0.0,2022,Monaco,Monaco Grand Prix,1.421,-0.863,72.797,0.3333333333333333,0,0,0,9.666666666666666,12.6,11.333333333333334,13.2,12.892857142857142,11.964285714285714,-6.0,0.6,0.0,0.0,1.4,1.4,10.5,0.0,4.61519230368573,28.0,0,0,0.11666666666666665
TSU,AlphaTauri,8.0,13.0,0.0,2022,Baku,Azerbaijan Grand Prix,1.697,0.211,103.056,3.0,0,0,0,13.0,12.2,11.0,11.6,13.03448275862069,11.931034482758621,-5.0,-0.6,0.0,0.0,1.4,1.4,7.0,0.0,3.96232255123179,29.0,0,0,0.15555555555555556
TSU,AlphaTauri,20.0,18.0,0.0,2022,Montréal,Canadian Grand Prix,15.276,2.083,96.575,3.333333333333333,0,0,0,13.333333333333334,11.8,10.666666666666666,10.6,13.033333333333333,11.8,2.0,-1.2,0.0,0.0,1.4,1.4,10.5,0.0,3.7013511046643495,30.0,0,0,0.06666666666666667
TSU,AlphaTauri,13.0,14.0,0.0,2022,Silverstone,British Grand Prix,2.764,0.213,101.893,-3.333333333333333,0,0,0,16.0,14.0,13.0,12.2,13.193548387096774,12.064516129032258,-1.0,-1.8,0.0,0.0,0.2,0.2,10.0,0.0,3.3911649915626336,31.0,0,0,0.014285714285714287
TSU,AlphaTauri,16.0,16.0,0.0,2022,Spielberg,Austrian Grand Prix,1.479,0.303,66.463,0.0,0,0,0,15.0,14.4,13.666666666666666,13.0,13.21875,12.09375,0.0,-1.4,0.0,0.0,0.2,0.2,11.0,0.0,3.209361307176242,32.0,0,0,0.011764705882352941
TSU,AlphaTauri,8.0,20.0,0.0,2022,Le Castellet,French Grand Prix,1.908,-0.659,92.78,0.0,0,0,0,16.0,15.6,16.333333333333332,13.6,13.303030303030303,12.212121212121213,-12.0,-2.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0736441353327715,33.0,0,0,0.0
TSU,AlphaTauri,16.0,19.0,0.0,2022,Budapest,Hungarian Grand Prix,1.863,0.124,79.24,0.0,0,0,0,16.666666666666668,16.2,12.333333333333334,13.0,13.5,12.088235294117647,-3.0,-3.2,0.0,0.0,0.0,0.0,6.0,0.0,2.8635642126552705,34.0,0,0,0.0
TSU,AlphaTauri,0.0,13.0,0.0,2022,Spa-Francorchamps,Belgian Grand Prix,3.027,0.865,106.692,0.6666666666666666,0,0,0,18.333333333333332,17.4,13.333333333333334,14.6,13.657142857142857,12.2,-13.0,-2.8,0.0,0.0,0.0,0.0,15.0,0.0,2.4083189157584592,35.0,1,1,0.0
TSU,AlphaTauri,9.0,20.0,0.0,2022,Zandvoort,Dutch Grand Prix,1.085,-0.085,71.427,0.6666666666666666,0,0,0,17.333333333333332,16.4,8.0,10.6,13.63888888888889,11.86111111111111,-11.0,-5.8,0.0,0.0,0.0,0.0,19.0,0.0,3.049590136395381,36.0,0,0,0.0
TSU,AlphaTauri,20.0,14.0,0.0,2022,Monza,Italian Grand Prix,1.859,0.11,82.02,0.6666666666666666,0,0,0,17.333333333333332,17.6,8.333333333333334,9.8,13.81081081081081,11.783783783783784,6.0,-7.8,0.0,0.0,0.0,0.0,20.0,0.0,3.049590136395381,37.0,0,0,0.0
TSU,AlphaTauri,10.0,15.0,0.0,2022,Marina Bay,Singapore Grand Prix,2.571,0.772,111.983,1.6666666666666667,0,0,0,15.666666666666666,17.2,9.666666666666666,10.6,13.81578947368421,12.0,-5.0,-6.6,0.0,0.0,0.0,0.0,10.5,0.0,3.4205262752974135,38.0,0,0,0.0
TSU,AlphaTauri,13.0,13.0,0.0,2022,Suzuka,Japanese Grand Prix,1.504,-0.514,90.808,-1.0,0,0,0,16.333333333333332,16.2,13.0,11.0,13.846153846153847,11.948717948717949,0.0,-5.2,0.0,0.0,0.0,0.0,10.5,0.0,3.114482300479487,39.0,0,0,0.0
TSU,AlphaTauri,19.0,10.0,1.0,2022,Austin,United States Grand Prix,2.083,-0.138,96.439,-1.6666666666666667,0,0,0,14.0,15.0,14.333333333333334,10.4,13.825,11.975,9.0,-4.6,0.0,0.0,0.0,0.0,9.0,0.0,2.9154759474226495,40.0,0,0,0.0
TSU,AlphaTauri,13.0,20.0,0.0,2022,Mexico City,Mexico City Grand Prix,1.814,-0.083,79.589,0.3333333333333333,0,0,0,12.666666666666666,14.4,14.0,14.2,13.731707317073171,12.146341463414634,-7.0,-0.2,0.0,0.0,0.2,0.2,20.0,0.0,3.646916505762093,41.0,0,0,0.014285714285714287
TSU,AlphaTauri,0.0,17.0,0.0,2022,São Paulo,São Paulo Grand Prix,5.383,4.589,76.264,-0.3333333333333333,0,0,0,14.333333333333334,14.4,15.0,15.0,13.880952380952381,12.166666666666666,-17.0,0.6,0.0,0.0,0.2,0.2,15.0,0.0,3.646916505762093,42.0,1,1,0.2
TSU,AlphaTauri,11.0,11.0,0.0,2022,Yas Island,Abu Dhabi Grand Prix,1.395,-0.64,85.219,-0.3333333333333333,0,0,0,15.666666666666666,15.0,10.666666666666666,11.0,13.953488372093023,11.883720930232558,0.0,-4.0,0.0,0.0,0.2,0.2,4.0,0.0,3.8078865529319534,43.0,0,0,0.016666666666666666
VER,Red Bull Racing,2.0,19.0,0.0,2022,Sakhir,Bahrain Grand Prix,0.123,-0.24,90.681,-1.333333333333334,0,0,0,1.6666666666666667,1.6,3.6666666666666665,3.2,4.136363636363637,2.8636363636363638,-17.0,1.6,0.8,0.4666666666666667,21.2,13.2,2.0,0.0,0.5477225575051339,22.0,1,1,4.3999999999999995
VER,Red Bull Racing,4.0,1.0,25.0,2022,Jeddah,Saudi Arabian Grand Prix,14.791,0.261,88.461,-14.666666666666666,1,1,0,7.333333333333333,5.2,2.0,3.0,4.782608695652174,2.8260869565217392,3.0,-2.2,0.7333333333333333,0.4,16.2,9.6,2.0,0.0,7.726577508832741,23.0,0,1,1.92
VER,Red Bull Racing,2.0,18.0,0.0,2022,Melbourne,Australian Grand Prix,0.286,-0.086,78.154,18.33333333333333,0,0,0,7.0,5.0,2.3333333333333335,3.4,4.625,2.875,-16.0,-1.6,0.7333333333333333,0.4,17.6,12.2,10.5,0.0,7.8421935706790595,24.0,1,1,4.066666666666666
VER,Red Bull Racing,1.0,1.0,26.0,2022,Imola,Emilia Romagna Grand Prix,0.115,-0.503,78.793,1.666666666666666,1,1,0,12.666666666666666,8.2,2.6666666666666665,2.4,5.16,2.84,0.0,-5.8,0.7333333333333333,0.4,13.8,9.2,1.0,0.0,9.418067742376882,25.0,1,1,4.6
VER,Red Bull Racing,3.0,1.0,26.0,2022,Miami,Miami Grand Prix,0.195,-0.045,88.991,-3.666666666666666,1,1,0,6.666666666666667,8.0,2.3333333333333335,2.0,5.0,2.769230769230769,2.0,-6.0,0.8,0.4666666666666667,15.4,13.2,10.5,0.0,9.591663046625438,26.0,0,1,3.3
VER,Red Bull Racing,2.0,1.0,25.0,2022,Barcelona,Spanish Grand Prix,0.323,-0.347,79.073,4.000000000000002,1,1,0,6.666666666666667,8.0,2.0,2.4,4.851851851851852,2.7777777777777777,1.0,-5.6,0.8,0.4666666666666667,15.4,15.4,2.0,0.0,9.591663046625438,27.0,1,1,5.133333333333334
VER,Red Bull Racing,4.0,3.0,15.0,2022,Monaco,Monaco Grand Prix,0.29,0.037,71.666,4.333333333333332,1,0,0,1.0,4.4,2.0,2.4,4.714285714285714,2.75,1.0,-2.0,0.8,0.4666666666666667,20.4,20.4,10.5,0.0,7.6026311234992825,28.0,0,1,4.08
VER,Red Bull Racing,3.0,1.0,25.0,2022,Baku,Azerbaijan Grand Prix,0.347,0.065,101.706,-1.333333333333332,1,1,0,1.6666666666666667,4.8,3.0,2.4,4.655172413793103,2.793103448275862,2.0,-2.4,0.8666666666666667,0.4666666666666667,18.4,18.4,18.0,0.0,7.429670248402682,29.0,0,1,4.6
VER,Red Bull Racing,1.0,1.0,25.0,2022,Montréal,Canadian Grand Prix,0.0,-11.828,81.299,-3.333333333333332,1,1,0,1.6666666666666667,1.4,3.0,2.6,4.533333333333333,2.8,0.0,1.2,0.8666666666666667,0.5333333333333333,23.4,23.4,10.5,0.0,0.894427190999904,30.0,1,1,11.7
VER,Red Bull Racing,2.0,7.0,6.0,2022,Silverstone,British Grand Prix,0.0,-1.392,99.129,-5.333333333333334,0,0,0,1.6666666666666667,1.4,2.6666666666666665,2.6,4.419354838709677,2.7419354838709675,-5.0,1.2,0.8666666666666667,0.6,23.2,23.2,20.0,0.0,0.894427190999904,31.0,1,1,7.733333333333333
VER,Red Bull Racing,1.0,2.0,19.0,2022,Spielberg,Austrian Grand Prix,0.0,-0.42,64.984,-15.0,1,0,0,3.0,2.6,2.0,2.4,4.5,2.71875,-1.0,-0.2,0.8,0.5333333333333333,19.2,19.2,1.0,0.0,2.6076809620810555,32.0,1,1,9.6
VER,Red Bull Racing,2.0,1.0,25.0,2022,Le Castellet,French Grand Prix,0.304,-0.159,91.176,-6.0,1,1,0,3.3333333333333335,2.8,1.3333333333333333,2.2,4.424242424242424,2.6666666666666665,1.0,-0.6,0.8,0.4666666666666667,18.0,18.0,1.0,0.0,2.4899799195977423,33.0,1,1,6.0
VER,Red Bull Racing,10.0,1.0,25.0,2022,Budapest,Hungarian Grand Prix,0.326,-0.813,77.703,-2.0,1,1,0,3.3333333333333335,2.4,1.6666666666666667,1.8,4.323529411764706,2.6470588235294117,9.0,-0.6,0.8,0.5333333333333333,20.0,20.0,9.0,0.0,2.6076809620810555,34.0,0,0,1.8181818181818181
VER,Red Bull Racing,14.0,1.0,26.0,2022,Spa-Francorchamps,Belgian Grand Prix,0.0,-0.797,103.665,1.0,1,1,0,1.3333333333333333,2.4,4.333333333333333,3.2,4.228571428571429,2.857142857142857,13.0,0.8,0.8,0.6,20.0,20.0,1.0,0.0,2.6076809620810555,35.0,0,0,1.3333333333333333
VER,Red Bull Racing,1.0,1.0,26.0,2022,Zandvoort,Dutch Grand Prix,0.0,-0.735,70.342,-2.666666666666668,1,1,0,1.0,2.4,8.666666666666666,5.8,4.138888888888889,3.1666666666666665,0.0,3.4,0.8,0.6666666666666666,20.2,20.2,1.0,0.0,2.6076809620810555,36.0,1,1,10.1
VER,Red Bull Racing,7.0,1.0,25.0,2022,Monza,Italian Grand Prix,0.145,-0.9,80.306,-2.333333333333332,1,1,0,1.0,1.2,8.333333333333334,5.6,4.054054054054054,3.108108108108108,6.0,4.4,0.8,0.6666666666666666,24.2,24.2,18.0,0.0,0.4472135954999351,37.0,0,0,3.025
VER,Red Bull Racing,8.0,7.0,6.0,2022,Marina Bay,Singapore Grand Prix,1.983,1.961,111.395,1.666666666666668,0,0,0,1.0,1.0,7.333333333333333,6.8,3.973684210526316,3.210526315789474,1.0,5.8,0.8666666666666667,0.7333333333333333,25.4,25.4,10.5,0.0,0.0,38.0,0,0,2.822222222222222
VER,Red Bull Racing,1.0,1.0,25.0,2022,Suzuka,Japanese Grand Prix,0.0,-0.405,89.304,-6.999999999999998,1,1,0,3.0,2.2,5.333333333333333,8.0,4.051282051282051,3.3333333333333335,0.0,5.8,0.8,0.6666666666666666,21.6,21.6,10.5,0.0,2.6832815729997437,39.0,1,1,10.8
VER,Red Bull Racing,2.0,1.0,25.0,2022,Austin,United States Grand Prix,0.092,-0.197,94.448,-3.333333333333336,1,1,0,3.0,2.2,5.333333333333333,6.2,3.975,3.275,1.0,4.0,0.8666666666666667,0.7333333333333333,21.6,21.6,1.0,0.0,2.6832815729997437,40.0,1,1,7.2
VER,Red Bull Racing,1.0,1.0,25.0,2022,Mexico City,Mexico City Grand Prix,0.0,-0.353,77.775,-0.3333333333333357,1,1,0,3.0,2.2,3.6666666666666665,3.8,3.902439024390244,3.2439024390243905,0.0,1.6,0.8666666666666667,0.7333333333333333,21.4,21.4,1.0,0.0,2.6832815729997437,41.0,1,1,10.7
VER,Red Bull Racing,3.0,6.0,8.0,2022,São Paulo,São Paulo Grand Prix,0.0,-0.575,70.881,-5.333333333333336,0,0,0,1.0,2.2,1.3333333333333333,3.8,3.8333333333333335,3.1904761904761907,-3.0,1.6,0.8666666666666667,0.7333333333333333,21.2,21.2,2.0,0.0,2.6832815729997437,42.0,0,1,5.3
VER,Red Bull Racing,1.0,1.0,25.0,2022,Yas Island,Abu Dhabi Grand Prix,0.0,-0.228,83.824,-11.000000000000002,1,1,0,2.6666666666666665,3.2,2.0,3.0,3.883720930232558,3.186046511627907,0.0,-0.2,0.8,0.6666666666666666,17.8,17.8,1.0,0.0,3.0331501776206165,43.0,1,1,8.9
ZHO,Alfa Romeo,15.0,10.0,1.0,2022,Sakhir,Bahrain Grand Prix,1.829,0.827,92.387,0.0,0,0,0,10.5,10.5,10.5,10.5,10.5,10.5,5.0,0.0,0.0,0.0,0.0,0.6,10.5,0.1,10.5,0.0,0,0,0.0375
ZHO,Alfa Romeo,12.0,11.0,0.0,2022,Jeddah,Saudi Arabian Grand Prix,16.149,0.636,89.819,0.0,0,0,0,10.0,10.0,15.0,15.0,10.0,15.0,1.0,5.0,0.0,0.0,1.0,0.8,10.5,0.0,10.5,1.0,0,0,0.06153846153846154
ZHO,Alfa Romeo,14.0,11.0,0.0,2022,Melbourne,Australian Grand Prix,2.042,0.659,79.91,-3.166666666666667,0,0,0,10.5,10.5,13.5,13.5,10.5,13.5,3.0,3.0,0.0,0.0,0.5,0.8,10.5,0.0,10.5,2.0,0,0,0.05333333333333334
ZHO,Alfa Romeo,0.0,15.0,0.0,2022,Imola,Emilia Romagna Grand Prix,1.052,-0.462,79.73,4.333333333333334,0,0,0,10.666666666666666,10.666666666666666,13.666666666666666,13.666666666666666,10.666666666666666,13.666666666666666,-15.0,3.0,0.0,0.0,0.3333333333333333,0.6,10.5,0.0,0.5773502691896258,3.0,1,1,0.6
ZHO,Alfa Romeo,17.0,20.0,0.0,2022,Miami,Miami Grand Prix,2.224,1.545,91.02,4.0,0,0,0,12.333333333333334,11.75,8.666666666666666,10.25,11.75,10.25,-3.0,-1.5,0.0,0.0,0.25,0.2,10.5,0.0,2.217355782608345,4.0,0,0,0.011111111111111112
ZHO,Alfa Romeo,15.0,19.0,0.0,2022,Barcelona,Spanish Grand Prix,1.726,0.868,80.476,1.3333333333333337,0,0,0,15.333333333333334,13.4,10.333333333333334,11.6,13.4,11.6,-4.0,-1.8,0.0,0.0,0.2,0.2,10.5,0.0,4.159326868617084,5.0,0,0,0.0125
ZHO,Alfa Romeo,20.0,16.0,0.0,2022,Monaco,Monaco Grand Prix,4.23,2.697,75.606,1.3333333333333337,0,0,0,18.0,15.2,10.666666666666666,11.6,14.333333333333334,12.166666666666666,4.0,-3.6,0.0,0.0,0.0,0.0,10.5,0.0,4.266145801540309,6.0,0,0,0.0
ZHO,Alfa Romeo,14.0,18.0,0.0,2022,Baku,Azerbaijan Grand Prix,2.418,-0.667,103.777,-2.0,0,0,0,18.333333333333332,16.2,17.333333333333332,13.2,14.571428571428571,13.285714285714286,-4.0,-3.0,0.0,0.0,0.0,0.0,10.5,0.0,3.5637059362410928,7.0,0,0,0.0
ZHO,Alfa Romeo,10.0,8.0,4.0,2022,Montréal,Canadian Grand Prix,2.731,-2.758,84.03,1.3333333333333337,0,0,0,17.666666666666668,17.6,16.333333333333332,13.2,15.0,13.375,2.0,-4.4,0.0,0.0,0.0,0.0,10.5,0.0,2.073644135332773,8.0,0,0,0.0
ZHO,Alfa Romeo,9.0,19.0,0.0,2022,Silverstone,British Grand Prix,1.662,-0.605,100.791,3.333333333333333,0,0,0,14.0,16.2,14.666666666666666,15.2,14.222222222222221,13.0,-10.0,-1.0,0.0,0.0,0.8,0.8,10.5,0.0,4.8166378315169185,9.0,0,0,0.08
ZHO,Alfa Romeo,13.0,14.0,0.0,2022,Spielberg,Austrian Grand Prix,1.917,0.582,66.901,-3.333333333333333,0,0,0,15.0,16.0,11.0,13.6,14.7,12.6,-1.0,-2.4,0.0,0.0,0.8,0.8,10.5,0.0,4.636809247747852,10.0,0,0,0.05714285714285715
ZHO,Alfa Romeo,16.0,16.0,0.0,2022,Le Castellet,French Grand Prix,2.802,0.64,93.674,-1.3333333333333333,0,0,0,13.666666666666666,15.0,10.666666666666666,13.2,14.636363636363637,12.636363636363637,0.0,-1.8,0.0,0.0,0.8,0.8,10.5,0.0,4.358898943540674,11.0,0,0,0.047058823529411764
ZHO,Alfa Romeo,12.0,13.0,0.0,2022,Budapest,Hungarian Grand Prix,1.196,0.416,78.573,0.0,0,0,0,16.333333333333332,15.0,12.666666666666666,12.4,14.75,12.916666666666666,-1.0,-2.6,0.0,0.0,0.8,0.8,10.5,0.0,4.358898943540674,12.0,0,0,0.06153846153846154
ZHO,Alfa Romeo,18.0,14.0,0.0,2022,Spa-Francorchamps,Belgian Grand Prix,2.42,-1.781,106.085,0.0,0,0,0,14.333333333333334,14.0,13.666666666666666,12.0,14.615384615384615,12.846153846153847,4.0,-2.0,0.0,0.0,0.8,0.8,10.5,0.0,4.06201920231798,13.0,0,0,0.042105263157894736
ZHO,Alfa Romeo,14.0,16.0,0.0,2022,Zandvoort,Dutch Grand Prix,1.362,-0.257,71.704,0.0,0,0,0,14.333333333333334,15.2,15.333333333333334,13.6,14.571428571428571,13.214285714285714,-2.0,-1.6,0.0,0.0,0.0,0.0,10.5,0.0,2.3874672772626644,14.0,0,0,0.0
ZHO,Alfa Romeo,9.0,10.0,1.0,2022,Monza,Italian Grand Prix,1.842,-0.232,82.003,0.0,0,0,0,14.333333333333334,14.6,14.666666666666666,14.6,14.666666666666666,13.266666666666667,-1.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,1.3416407864998732,15.0,0,0,0.0
ZHO,Alfa Romeo,14.0,20.0,0.0,2022,Marina Bay,Singapore Grand Prix,5.963,-0.708,115.375,0.3333333333333333,0,0,0,13.333333333333334,13.8,13.666666666666666,13.8,14.375,13.0,-6.0,0.0,0.0,0.0,0.2,0.2,10.5,0.0,2.4899799195977463,16.0,0,0,0.013333333333333334
ZHO,Alfa Romeo,14.0,16.0,0.0,2022,Suzuka,Japanese Grand Prix,1.59,0.185,90.894,-0.3333333333333333,0,0,0,15.333333333333334,14.6,12.333333333333334,13.4,14.705882352941176,13.058823529411764,-2.0,-1.2,0.0,0.0,0.2,0.2,10.5,0.0,3.714835124201342,17.0,0,0,0.013333333333333334
ZHO,Alfa Romeo,18.0,12.0,0.0,2022,Austin,United States Grand Prix,1.84,-0.123,96.196,-0.3333333333333333,0,0,0,15.333333333333334,15.2,12.333333333333334,13.8,14.777777777777779,13.11111111111111,6.0,-1.4,0.0,0.0,0.2,0.2,10.5,0.0,3.63318042491699,18.0,0,0,0.010526315789473684
ZHO,Alfa Romeo,12.0,13.0,0.0,2022,Mexico City,Mexico City Grand Prix,1.701,1.075,79.476,0.3333333333333333,0,0,0,16.0,14.8,15.333333333333334,13.8,14.631578947368421,13.368421052631579,-1.0,-1.0,0.0,0.0,0.2,0.2,10.5,0.0,3.898717737923586,19.0,0,0,0.015384615384615385
ZHO,Alfa Romeo,13.0,12.0,0.0,2022,São Paulo,São Paulo Grand Prix,4.316,-0.289,75.197,1.0,0,0,0,13.666666666666666,14.2,14.666666666666666,13.4,14.55,13.3,1.0,-0.8,0.0,0.0,0.2,0.2,10.5,0.0,3.898717737923586,20.0,0,0,0.014285714285714287
ZHO,Alfa Romeo,15.0,12.0,0.0,2022,Yas Island,Abu Dhabi Grand Prix,1.584,-0.484,85.408,0.3333333333333333,0,0,0,12.333333333333334,14.6,14.333333333333334,14.2,14.428571428571429,13.285714285714286,3.0,-0.4,0.0,0.0,0.0,0.0,10.5,0.0,3.4351128074635335,21.0,0,0,0.0
ALB,Williams,15.0,10.0,1.0,2023,Sakhir,Bahrain Grand Prix,1.753,-0.191,91.461,0.0,0,0,0,13.333333333333334,14.6,18.333333333333332,15.8,13.904761904761905,15.619047619047619,5.0,1.2,0.0,0.0,0.0,0.0,13.0,0.0,3.2093613071762426,21.0,0,0,0.0
